x	eps	log.lam	lam	y
1.64748402876012	0.072620676500453	9.31004082030105	11048.3991185504	10847
-0.602088808654852	-0.0412333143161386	-2.0516773575904	0.128519150118568	0
0.553447935701054	-0.0497375654957344	3.71750211300954	41.1614489416209	42
0.339037955646733	-0.0792423408021303	2.61594743743153	13.680171346317	15
-0.158294703324323	0.0232962490958723	0.231822732474259	1.26089619306774	1
1.11403610662572	0.157614199866177	6.72779473299479	835.303166822866	809
-0.736204671252582	-0.0208659286191452	-2.70188928488205	0.067078662246631	0
-0.634528025949493	-0.10712839202489	-2.27976852177236	0.10230788602294	0
1.25326442957672	-0.0439632021178936	7.22235894576572	1369.71633928292	1267
-0.732012589202054	-0.155797617353418	-2.81586056336369	0.0598531891092887	0
-0.7904736728292	0.035158859998938	-2.91720950414706	0.0540843992137881	0
1.79607416258922	-0.152157651639666	9.82821316130643	18549.7791314891	18410
-0.423500817587523	-0.123810160309858	-1.24131424824747	0.289004145047551	0
-0.816391889424273	0.186546849010223	-2.89541259811114	0.0552762135277175	0
0.258950078748373	-0.0158850081144082	2.27886538562746	9.7655939380448	7
0.523401934955415	0.173083822363723	3.7900934971408	44.2605383163157	58
-1.08577613017885	0.0766594883111587	-4.35222116258308	0.0128781762660376	0
1.72652526081394	-0.0951204449432372	9.53750585912648	13870.3099399531	14044
-0.324953004967672	0.0563039680893687	-0.568461056748993	0.566396420280411	1
0.595176530167485	0.0745554236590988	4.05043807449652	57.4226069158993	59
0.0528555738262823	0.00498734835985961	1.26926521749127	3.55823707120279	2
-0.00303234965764761	-0.124222875762899	0.860615375948863	2.36461537350157	2
1.73309559567827	-0.0280500278252364	9.6374279505661	15327.8689516086	15295
0.92308464368207	-0.0727696644353159	5.54265355397504	255.354698708291	274
0.878715195316754	0.0632213810036851	5.45679735758746	234.345695784339	230
0.348698939083785	0.27150787509694	3.01500257051587	20.3891433510983	24
-0.14992674265261	0.0345241717861027	0.284890458523052	1.32961637200276	1
-1.25482639672724	0.094167131717242	-5.17996485191898	0.00562820423150592	0
-0.408512221314584	-0.111351202237218	-1.15391230881014	0.315400408646086	0
0.259060213004253	0.0803452950910593	2.37564636011233	10.7579644584375	10
-1.88378937733625	-0.0249684872738293	-8.44391537395509	0.000215205887031801	0
1.27470901762652	0.0829627372810211	7.45650782541362	1731.09221323704	1762
1.34506589872805	0.081457705410056	7.8067871990503	2457.22317091682	2492
0.0321731470971099	0.0125190720086233	1.17338480749417	3.23291694125853	0
0.822028619292987	0.0496507377282602	5.1597938341932	174.128552550723	182
-1.0282122328963	0.0209449948398026	-4.12011616964171	0.0162426274321362	0
1.10793040561707	0.144772066411907	6.68442409449726	799.849907545071	790
0.317727871728072	-0.123735302522665	2.4649040561177	11.7623535719743	12
0.937141209960954	0.189189341438506	5.87489539124327	355.987419321582	336
0.154136598532523	-0.0930303594154909	1.67765263324712	5.3529758143221	6
0.12222838240964	-0.0017008790464518	1.60944103300175	5.00001560286258	8
0.0872766070345713	-0.120122576774819	1.31626045839804	3.72944883901381	4
0.765112240639547	0.154140124991891	4.97970132818963	145.430939044543	146
-0.180980263459055	-0.120514021197981	-0.0254153384932559	0.974904912390805	0
-1.60992880993172	0.0316530203456032	-7.01799102931298	0.000895622966995232	0
-0.588393255831495	0.0992388275275077	-1.84272745162997	0.158384849443342	0
0.231300042160417	0.0745936819964791	2.23109389279856	9.3100447021616	6
0.147354924406186	0.144402069959598	1.88117669199053	6.5612208576571	10
0.217390184603064	-0.0665883406594683	2.02036258235585	7.54105869285203	7
-0.0296694320051277	-0.0807747210451345	0.770878118929227	2.16166361834902	4
0.355500599502129	-0.0430601738898112	2.73444282362084	15.4011598823765	10
0.415493994656481	-0.116142706845766	2.96132726643664	19.3236023112346	20
0.144043865048024	0.036226115543598	1.75644544078372	5.79181341778146	8
-0.0726479883100126	0.00738576481780128	0.644145823267738	1.90435967462271	2
0.735415230584811	-0.00490382954839561	4.67217232337566	106.92977636759	133
0.147201093570763	-0.0163700230065879	1.71963544484723	5.58249296669671	7
-0.631879464625986	-0.0554237331389605	-2.21482105626889	0.109173048333266	0
-1.05944710907994	0.0853055971378592	-4.21192994826183	0.0148177432466759	0
0.502540743755809	-0.0185702380335838	3.49413348074546	32.9217482609328	21
1.26667363792608	0.240393291221448	7.57376148085185	1946.44805600741	1983
0.595870018461695	-0.0255125796308564	3.95383751267762	52.1350523663004	42
0.0347060965623087	0.0447678174344462	1.21829830024599	3.38142865858628	2
-0.152675828176954	0.028092342022829	0.264713201138058	1.30305720685871	2
-0.596223288473537	0.114642543331747	-1.86647389903594	0.154668076674446	0
-2.34058473379568	-0.181615073660758	-10.8845387426392	1.87458391412796e-05	0
0.870593288315999	0.0603944947984326	5.41336093637843	224.384463694439	233
-1.90147891527435	-0.0687750956208357	-8.57616967199259	0.000188545788267543	0
0.910906145120847	0.0899303652338565	5.64446109083809	282.721154140798	290
